Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Soil Type,Period of Month,Crop
107.99,10.05,133.32,6.56,38.81,31.59,Clayey,Kharif,Cluster beans
105.08,157.62,49.47,7.56,57.47,17.54,Clayey,Kharif,Dioscorea
94.75,97.82,33.2,6.99,37.65,25.14,Loamy,Kharif,Bitter gourd
66.7,14.6,94.93,5.23,47.48,29.64,Loamy,Zaid,Tomato
65.54,197.46,144.44,5.94,78.58,34.63,Sandy,Kharif,Bitter gourd
82.46,195.23,104.17,5.92,68.73,34.65,Silty,Rabi,Potato
31.49,50.44,96.91,7.39,30.23,27.41,Clayey,Kharif,Bhendi
119.55,147.38,81.78,6.64,39.23,21.88,Silty,Kharif,Gherkin
15.24,172.09,36.88,6.74,32.5,35.09,Sandy,Kharif,Bellar y onion
77.54,159.19,109.4,6.6,31.75,33.4,Loamy,Kharif,French beans
126.55,199.08,52.88,5.11,55.18,23.65,Silty,Kharif,Bellar y onion
96.43,163.52,144.74,7.85,31.79,38.88,Sandy,Kharif,Ash gourd
132.5,37.82,82.21,7.75,84.47,26.86,Clayey,Kharif,Gherkin
93.55,29.76,17.66,7.34,86.77,22.45,Silty,Kharif,Chow chow
128.79,136.59,83.7,6.53,85.19,27.52,Sandy,Kharif,Bhendi
16.75,148.07,92.97,6.83,45.47,22.59,Loamy,Kharif,Muskmelon
63.98,131.61,106.63,7.76,50.09,23.57,Sandy,Zaid,Cucumber
14.11,45.99,12.42,7.42,49.43,32.29,Clayey,Kharif,Vegetable cowpea
126.77,138.93,120.87,7.74,60.37,24.3,Silty,Kharif,Baby corn
67.83,93.81,27.71,7.59,37.9,28.59,Loamy,Kharif,Cabbage (Hills)
78.93,92.29,62.22,7.5,76.15,37.36,Clayey,Kharif,Cabbage (Hills)
85.02,20.2,141.37,7.19,78.83,24.08,Loamy,Kharif,Muskmelon
69.13,170.22,57.64,6.81,89.86,38.49,Loamy,Kharif,Snake gourd
54.66,80.45,20.41,5.32,81.41,17.29,Silty,Rabi,Potato
88.91,152.52,102.45,5.42,63.0,31.42,Clayey,Kharif,Sweet Potato
47.83,107.35,98.37,5.06,68.73,37.4,Sandy,Kharif,Bitter gourd
65.56,193.29,67.45,5.93,88.53,35.05,Silty,Kharif,Colocasia
69.87,187.53,49.55,7.72,82.54,19.78,Silty,Kharif,Radish
122.16,124.26,87.8,6.25,71.28,26.13,Loamy,Kharif,Baby corn
36.76,106.58,56.98,6.19,71.57,17.56,Loamy,Kharif,Gherkin
113.44,143.81,119.38,6.92,37.45,39.42,Sandy,Kharif,Small onion
58.06,73.52,98.58,7.39,39.1,17.9,Loamy,Kharif,Capsicum
122.27,65.99,110.31,5.55,83.31,37.78,Loamy,Kharif,Ash gourd
112.23,87.38,90.36,6.27,34.18,22.31,Clayey,Kharif,Radish
117.38,18.61,36.4,5.88,74.21,29.17,Loamy,Kharif,Sweet Potato
146.32,199.48,111.33,6.03,82.71,37.19,Silty,Zaid,Tomato
88.41,75.99,131.24,5.57,61.56,20.91,Sandy,Kharif,Tapioca (Irrigated crops)
125.05,62.22,13.22,7.7,30.38,22.0,Silty,Kharif,Tapioca (Irrigated crops)
34.12,145.66,28.76,5.87,57.23,21.32,Clayey,Kharif,Bitter gourd
81.91,60.53,50.08,5.13,82.58,40.0,Sandy,Kharif,Sweet Potato
76.52,23.21,105.34,5.57,38.26,17.3,Clayey,Kharif,Gherkin
17.03,87.51,11.67,6.37,31.72,22.4,Loamy,Kharif,Dioscorea
86.58,82.38,117.5,7.72,80.08,25.07,Loamy,Zaid,Pumpkin
146.25,125.41,131.54,6.37,57.78,36.04,Sandy,Kharif,Ribbed gourd
104.63,152.34,64.79,6.45,49.27,32.98,Loamy,Kharif,Cabbage (Hills)
77.21,138.35,26.17,6.7,75.85,25.24,Silty,Kharif,Snake gourd
51.78,112.8,71.5,5.34,69.83,37.82,Loamy,Kharif,Beetroot
117.12,77.97,66.04,5.86,87.23,18.2,Loamy,Kharif,Sweet Potato
36.64,106.54,84.14,7.02,32.47,38.48,Loamy,Kharif,Vegetable cowpea
57.62,168.85,84.01,6.47,49.26,37.6,Clayey,Kharif,Capsicum
38.18,10.4,96.35,7.47,56.06,32.15,Loamy,Kharif,Plains
133.87,49.62,86.26,5.94,54.64,39.84,Clayey,Kharif,Gherkin
147.03,32.4,29.16,5.88,36.23,37.38,Silty,Kharif,Bhendi
111.26,132.28,77.13,7.67,54.71,31.58,Silty,Kharif,Beetroot
130.36,118.46,52.56,5.66,71.1,18.56,Loamy,Kharif,Cabbage (Hills)
20.93,197.16,10.74,6.36,78.41,25.67,Sandy,Kharif,Ash gourd
21.3,123.52,116.55,6.94,77.86,34.36,Sandy,Kharif,French beans
30.88,129.3,49.16,7.87,72.58,18.76,Loamy,Kharif,Snake gourd
66.75,183.96,89.57,6.43,68.37,17.99,Loamy,Zaid,Tomato
148.46,79.91,120.24,7.74,44.52,19.37,Clayey,Kharif,Tinda
37.54,168.74,92.49,7.77,81.0,30.96,Clayey,Zaid,Cucumber
145.74,12.07,139.41,6.54,88.87,22.44,Silty,Kharif,Radish
100.99,28.85,43.29,7.43,86.33,18.13,Clayey,Kharif,Sweet Potato
75.28,19.8,111.83,5.66,67.07,22.08,Clayey,Kharif,Tinda
33.31,170.56,12.69,6.52,64.93,18.44,Silty,Kharif,Cauliflower (Hills)
24.35,84.42,132.8,7.81,62.32,16.22,Clayey,Kharif,Cabbage (Hills)
109.05,76.26,49.5,7.01,64.94,16.67,Silty,Kharif,Bottle gourd
101.72,193.05,83.85,6.67,78.63,37.18,Silty,Kharif,Plains
83.19,123.5,24.06,5.45,77.31,35.49,Clayey,Kharif,Muskmelon
65.09,76.87,20.39,7.75,77.18,15.04,Loamy,Zaid,Cucumber
27.13,57.27,65.43,7.05,89.86,22.03,Sandy,Kharif,Plains
94.85,181.73,41.15,5.56,60.13,31.71,Silty,Kharif,Cluster beans
114.26,70.52,29.01,6.07,62.23,37.84,Silty,Kharif,Tinda
87.39,110.3,64.42,7.22,43.87,30.33,Clayey,Zaid,Pumpkin
23.96,198.51,52.88,5.56,85.67,27.5,Silty,Rabi,Potato
66.49,120.76,73.99,6.96,70.84,31.13,Loamy,Kharif,Vegetable cowpea
123.44,179.12,89.85,6.86,74.96,37.0,Loamy,Rabi,Potato
128.94,80.46,45.91,7.76,41.9,23.79,Loamy,Kharif,Gherkin
17.66,119.97,128.24,5.98,30.54,26.82,Sandy,Kharif,Plains
125.05,61.57,75.41,7.78,42.35,23.57,Clayey,Kharif,Gherkin
88.51,22.9,21.83,6.88,86.26,21.38,Clayey,Kharif,Cluster beans
30.96,91.87,70.83,7.73,49.14,36.98,Loamy,Kharif,Capsicum
55.25,186.49,136.58,6.61,66.48,30.48,Clayey,Kharif,Radish
46.74,118.41,41.66,5.59,41.16,35.53,Loamy,Kharif,Radish
53.97,41.98,32.98,7.33,40.38,39.13,Sandy,Kharif,Cauliflower (Hills)
48.26,68.47,66.37,6.49,33.25,23.7,Loamy,Kharif,Bellar y onion
98.13,121.54,125.78,7.88,70.83,30.65,Clayey,Kharif,Baby corn
50.27,107.64,147.97,6.89,38.87,23.87,Silty,Kharif,Bitter gourd
19.01,11.07,30.27,5.82,78.0,20.62,Clayey,Kharif,Chilli
131.27,35.41,33.53,7.78,31.38,34.69,Silty,Kharif,Bellar y onion
126.25,160.44,47.56,5.16,55.87,31.18,Silty,Kharif,Chilli
28.61,166.5,51.34,5.37,47.92,27.72,Sandy,Kharif,Broad beans
14.93,58.94,137.54,6.58,52.56,17.11,Loamy,Kharif,Broad beans
96.53,73.08,37.22,5.89,55.15,16.85,Silty,Kharif,French beans
94.18,177.07,115.64,5.16,38.26,17.67,Loamy,Kharif,Bitter gourd
16.96,136.23,123.69,5.87,47.86,39.81,Loamy,Kharif,Cluster beans
88.32,28.27,31.57,7.54,48.03,26.07,Loamy,Kharif,Bhendi
64.27,34.58,133.84,6.03,82.14,16.61,Silty,Kharif,Cluster beans
79.03,56.75,109.27,5.8,87.03,15.84,Loamy,Kharif,Beetroot
84.71,85.07,107.27,5.96,30.28,30.46,Silty,Kharif,Baby corn
10.35,70.91,18.75,7.72,66.04,27.76,Silty,Kharif,Beetroot
95.98,43.22,97.1,5.4,35.22,30.44,Silty,Kharif,Dioscorea
111.67,92.27,56.91,6.89,51.75,28.85,Loamy,Kharif,Bellar y onion
103.75,171.83,50.11,6.01,46.96,34.85,Loamy,Kharif,Cluster beans
144.58,62.41,76.83,5.29,40.52,21.34,Clayey,Kharif,Chilli
46.51,178.78,81.95,6.97,73.52,18.42,Sandy,Kharif,Baby corn
125.15,68.21,134.68,6.02,56.71,32.09,Sandy,Kharif,French beans
66.55,11.86,141.46,5.21,56.33,23.5,Silty,Kharif,Small onion
66.33,122.8,133.33,7.07,30.65,19.38,Sandy,Kharif,Radish
82.78,81.34,58.36,6.11,60.59,32.99,Loamy,Kharif,Colocasia
27.58,81.45,71.92,7.07,84.41,30.82,Clayey,Kharif,Gherkin
65.52,178.7,87.07,7.44,66.55,35.69,Sandy,Kharif,Capsicum
73.25,187.93,77.68,5.15,50.94,19.26,Sandy,Kharif,Tinda
126.86,139.23,21.76,6.29,45.63,15.1,Sandy,Kharif,Plains
120.47,124.51,50.42,5.87,81.62,17.61,Loamy,Kharif,Baby corn
40.34,30.41,14.13,5.12,71.4,35.53,Sandy,Kharif,Broad beans
35.68,61.62,79.23,7.83,41.07,39.61,Loamy,Rabi,Potato
56.46,146.76,84.98,7.01,80.47,28.28,Silty,Kharif,Beetroot
89.03,14.2,94.67,5.2,52.14,31.38,Sandy,Kharif,Plains
50.73,191.22,65.13,7.32,68.93,29.62,Sandy,Kharif,French beans
99.31,195.13,92.64,7.11,50.83,20.8,Loamy,Rabi,Potato
95.61,82.11,28.31,7.07,60.24,33.46,Loamy,Kharif,Cluster beans
39.24,139.68,84.74,7.17,53.98,30.12,Clayey,Kharif,Bhendi
136.55,22.04,133.26,5.61,31.22,25.03,Loamy,Kharif,Sweet Potato
137.83,157.13,58.91,7.9,50.22,23.16,Loamy,Kharif,Plains
64.44,184.16,133.87,6.72,59.57,24.63,Silty,Kharif,Baby corn
17.41,180.13,90.41,6.79,86.64,37.1,Loamy,Kharif,Ash gourd
103.9,194.62,51.25,7.13,33.63,23.91,Clayey,Kharif,Snake gourd
62.6,74.15,119.57,7.0,57.91,39.26,Sandy,Kharif,Chow chow
113.25,139.9,80.57,5.54,47.74,20.22,Clayey,Kharif,Radish
123.5,65.15,104.23,7.99,68.21,20.53,Clayey,Kharif,Plains
107.41,123.24,141.82,6.14,67.89,34.53,Sandy,Kharif,Small onion
94.3,20.05,93.18,7.09,49.21,30.36,Sandy,Zaid,Tomato
60.18,161.05,59.45,5.12,31.93,24.34,Sandy,Kharif,Plains
79.56,131.18,16.37,7.03,71.7,16.63,Clayey,Kharif,Small onion
113.15,64.66,91.21,6.46,72.84,15.7,Loamy,Zaid,Watermelon
60.33,49.74,128.15,5.34,83.01,38.72,Clayey,Zaid,Cucumber
52.61,117.5,36.95,5.17,79.96,19.54,Clayey,Kharif,Bottle gourd
67.78,196.76,11.43,5.87,68.78,20.44,Sandy,Zaid,Cucumber
83.05,149.25,30.99,6.0,65.38,31.25,Sandy,Kharif,Small onion
33.0,70.07,120.95,5.02,80.8,28.56,Loamy,Kharif,Gherkin
146.75,66.44,73.51,7.51,34.99,25.82,Loamy,Kharif,Vegetable cowpea
148.95,79.44,110.22,6.44,75.65,19.28,Sandy,Kharif,Broad beans
133.33,192.16,123.64,6.29,30.58,39.46,Sandy,Kharif,French beans
96.63,11.81,37.83,5.16,49.42,22.89,Sandy,Kharif,Sweet Potato
97.78,43.31,88.78,6.33,58.09,31.18,Clayey,Kharif,Small onion
61.94,154.95,23.75,6.5,31.87,15.08,Loamy,Kharif,Muskmelon
69.11,96.92,118.31,5.74,88.68,39.43,Loamy,Kharif,Bottle gourd
102.18,18.23,139.62,6.47,79.07,20.97,Silty,Kharif,Ribbed gourd
66.55,81.7,64.94,6.71,88.31,31.55,Sandy,Kharif,Plains
121.99,69.28,27.48,7.89,69.39,15.01,Loamy,Kharif,Ash gourd
131.57,21.89,137.64,6.21,69.22,22.42,Sandy,Rabi,Potato
53.27,190.28,68.49,7.09,74.8,20.51,Clayey,Kharif,Tapioca (Irrigated crops)
59.69,88.76,117.7,7.11,61.93,22.11,Clayey,Kharif,Ribbed gourd
76.96,42.62,64.76,7.88,30.8,24.3,Loamy,Kharif,Beetroot
65.61,121.1,46.97,6.22,37.7,29.93,Clayey,Kharif,Dioscorea
96.07,65.21,11.86,7.35,36.59,22.87,Loamy,Kharif,Radish
77.48,145.99,57.39,5.52,33.94,21.57,Loamy,Rabi,Peas
113.8,23.03,100.33,7.52,35.95,32.99,Clayey,Kharif,Baby corn
93.93,47.0,114.32,5.11,53.66,28.36,Sandy,Zaid,Tomato
21.61,50.8,42.74,5.06,81.2,39.51,Sandy,Kharif,Dioscorea
146.62,64.3,134.03,6.31,35.41,16.31,Loamy,Rabi,Peas
125.88,184.25,24.67,6.37,70.12,18.72,Sandy,Kharif,Radish
33.91,126.92,119.82,5.85,48.51,15.03,Silty,Kharif,Muskmelon
120.34,154.26,87.75,6.27,44.75,19.73,Sandy,Kharif,Radish
19.14,115.4,65.36,6.07,75.95,19.78,Clayey,Zaid,Watermelon
140.6,149.7,27.1,5.58,66.11,28.22,Silty,Kharif,Cluster beans
67.0,193.47,48.41,7.64,56.38,28.82,Sandy,Kharif,Snake gourd
92.53,191.42,28.5,7.52,73.04,20.17,Silty,Kharif,Bellar y onion
105.35,120.88,58.22,6.92,54.92,35.92,Sandy,Rabi,Potato
148.82,123.19,123.75,5.32,79.82,34.61,Loamy,Kharif,Gherkin
51.79,53.2,88.87,5.58,88.45,17.93,Sandy,Kharif,Colocasia
131.83,137.22,94.2,6.47,71.33,23.99,Silty,Kharif,Dioscorea
111.85,57.45,39.13,6.47,44.06,23.81,Clayey,Kharif,Ash gourd
10.79,55.44,74.64,5.83,47.5,28.8,Silty,Zaid,Cucumber
20.95,65.26,12.33,6.28,44.46,33.96,Silty,Kharif,Gherkin
97.36,45.49,135.29,5.73,65.01,26.26,Loamy,Zaid,Watermelon
148.52,130.98,113.82,7.37,31.0,34.63,Clayey,Kharif,Radish
119.5,124.71,145.61,6.53,53.19,33.34,Clayey,Kharif,Baby corn
130.68,138.39,100.14,7.2,57.66,27.2,Loamy,Kharif,Cluster beans
56.18,25.33,84.03,5.32,42.43,31.9,Loamy,Zaid,Cucumber
116.75,150.7,59.79,6.2,76.63,30.97,Sandy,Kharif,Plains
77.81,188.74,118.46,5.86,67.03,26.61,Sandy,Kharif,Beetroot
75.58,126.05,118.2,5.79,68.78,17.43,Loamy,Kharif,Bitter gourd
25.26,117.03,53.9,6.24,84.55,30.02,Silty,Kharif,Ash gourd
135.7,140.18,119.15,7.54,72.69,30.68,Clayey,Zaid,Pumpkin
73.91,121.2,58.31,6.38,88.1,39.58,Silty,Kharif,Snake gourd
41.9,59.39,72.47,5.92,36.43,19.17,Loamy,Kharif,Tinda
38.94,175.31,114.18,6.19,45.46,29.44,Sandy,Kharif,Bitter gourd
30.96,104.59,61.47,7.76,81.75,20.95,Sandy,Kharif,Tinda
134.06,104.6,12.26,6.33,41.93,24.11,Clayey,Kharif,Cluster beans
63.82,29.8,45.81,6.85,42.73,27.02,Sandy,Kharif,Bottle gourd
37.74,164.12,103.69,5.56,76.1,29.03,Clayey,Kharif,Dioscorea
81.48,131.29,71.45,7.83,88.58,22.62,Clayey,Kharif,Broad beans
50.95,106.34,42.83,6.13,67.71,38.8,Silty,Kharif,Ash gourd
30.42,44.86,13.64,6.5,55.64,21.27,Silty,Zaid,Watermelon
101.53,76.52,142.91,5.67,50.83,15.01,Silty,Kharif,Tinda
147.81,89.0,17.21,6.92,46.12,29.13,Silty,Kharif,Chow chow
124.62,79.69,73.97,7.84,72.0,18.67,Clayey,Zaid,Watermelon
104.03,47.73,138.21,7.96,62.47,24.95,Silty,Kharif,Muskmelon
35.42,33.64,97.67,6.35,67.58,32.21,Silty,Zaid,Cucumber
43.77,103.21,16.4,7.66,64.46,20.42,Loamy,Kharif,Cauliflower (Hills)
93.86,80.51,131.35,7.99,87.54,31.2,Silty,Kharif,Bitter gourd
12.3,82.75,50.96,7.93,44.13,30.98,Clayey,Rabi,Potato
113.55,24.59,134.23,6.64,62.67,19.49,Sandy,Kharif,Plains
108.63,128.84,79.15,5.07,41.86,26.58,Sandy,Kharif,French beans
85.19,134.07,115.0,6.66,71.54,17.39,Clayey,Kharif,Sweet Potato
95.83,71.5,111.41,6.27,87.89,29.54,Clayey,Kharif,Cluster beans
54.49,182.66,90.27,7.32,43.55,37.84,Loamy,Kharif,Bellar y onion
127.36,99.22,83.27,5.05,86.16,25.01,Loamy,Kharif,Ash gourd
71.72,193.66,33.28,5.11,49.33,35.04,Clayey,Kharif,Cluster beans
103.04,85.25,62.26,6.54,75.92,29.69,Silty,Zaid,Cucumber
143.41,106.33,84.54,6.38,70.5,29.57,Silty,Kharif,Small onion
96.86,87.81,97.99,5.49,61.53,31.78,Clayey,Kharif,Beetroot
126.24,90.32,38.88,7.56,84.37,23.78,Clayey,Kharif,Colocasia
21.37,120.46,91.36,6.7,81.21,15.28,Clayey,Kharif,Colocasia
49.69,71.39,63.23,6.6,73.43,22.52,Loamy,Kharif,French beans
101.49,180.24,13.43,5.04,53.45,37.16,Silty,Kharif,Cauliflower (Hills)
27.4,51.5,122.96,5.92,86.82,31.29,Silty,Kharif,Cauliflower (Hills)
65.15,197.42,139.64,5.96,71.36,39.41,Silty,Kharif,Sweet Potato
39.21,166.36,57.38,7.77,83.15,25.7,Clayey,Kharif,Ash gourd
66.93,170.56,13.72,7.31,31.12,17.16,Loamy,Kharif,Radish
70.22,118.13,127.99,7.76,50.15,19.87,Silty,Kharif,French beans
61.61,48.44,46.29,7.05,75.11,17.46,Clayey,Kharif,Snake gourd
21.16,132.71,34.82,5.85,43.78,34.13,Sandy,Kharif,Broad beans
114.77,43.46,51.76,6.81,47.02,19.2,Sandy,Zaid,Pumpkin
146.39,17.38,75.94,7.71,77.64,24.68,Clayey,Zaid,Watermelon
39.85,32.93,130.97,7.86,41.25,23.74,Silty,Kharif,Vegetable cowpea
67.56,159.58,42.84,5.56,68.13,19.41,Loamy,Zaid,Tomato
103.68,183.79,83.38,6.47,52.41,27.85,Clayey,Kharif,Muskmelon
92.76,59.04,78.95,5.44,89.29,38.37,Clayey,Kharif,Cabbage (Hills)
16.51,121.11,17.49,7.93,73.13,20.99,Silty,Kharif,Small onion
133.2,12.91,18.24,5.3,36.91,33.56,Clayey,Kharif,Capsicum
53.41,161.47,53.87,7.33,87.08,33.26,Clayey,Zaid,Pumpkin
84.25,110.96,74.39,7.06,78.17,37.87,Loamy,Kharif,Capsicum
29.3,95.39,120.52,6.05,42.68,23.58,Silty,Kharif,Bellar y onion
75.61,175.01,39.5,7.18,53.78,30.18,Clayey,Kharif,Baby corn
38.49,15.25,128.89,6.08,75.02,30.25,Sandy,Kharif,Beetroot
115.91,34.62,49.31,7.09,52.4,15.46,Clayey,Rabi,Potato
48.62,24.32,24.08,6.78,77.26,32.29,Clayey,Kharif,Small onion
49.18,176.35,53.56,6.64,78.5,22.2,Clayey,Kharif,Vegetable cowpea
32.96,124.08,73.88,7.24,74.82,26.76,Loamy,Kharif,Broad beans
76.98,147.8,33.74,5.52,73.0,29.39,Silty,Rabi,Potato
96.41,156.54,128.62,7.69,67.6,26.54,Silty,Kharif,French beans
64.21,106.55,69.31,5.92,33.94,27.23,Sandy,Kharif,Radish
99.79,25.18,66.77,7.8,76.99,33.91,Clayey,Kharif,French beans
128.21,148.28,98.12,5.52,76.99,19.58,Clayey,Kharif,Tinda
88.37,71.25,17.65,7.15,66.36,20.25,Silty,Zaid,Watermelon
63.36,183.04,67.1,6.26,80.95,29.34,Sandy,Kharif,French beans
46.87,199.73,129.62,5.01,81.01,35.63,Silty,Kharif,Plains
64.44,71.34,37.6,5.84,62.4,23.08,Loamy,Zaid,Cucumber
122.19,138.24,20.18,6.15,77.53,34.24,Loamy,Kharif,Plains
28.17,182.13,91.56,6.73,84.3,27.29,Silty,Kharif,Broad beans
28.13,193.41,114.2,6.23,76.53,16.52,Sandy,Zaid,Watermelon
26.99,25.42,73.29,6.85,43.36,32.38,Clayey,Zaid,Watermelon
18.55,146.09,142.36,7.48,31.33,22.97,Silty,Kharif,Bottle gourd
45.02,147.14,141.81,7.7,77.22,29.47,Silty,Kharif,Radish
56.29,126.32,135.38,6.86,47.2,26.35,Loamy,Kharif,Vegetable cowpea
143.46,159.76,37.25,6.13,84.82,15.92,Loamy,Kharif,Sweet Potato
58.28,47.24,113.26,6.44,65.57,15.14,Silty,Kharif,Muskmelon
73.72,64.98,120.84,5.98,57.97,16.08,Silty,Kharif,French beans
148.58,189.61,71.91,7.73,82.03,33.06,Silty,Kharif,Colocasia
68.18,113.16,147.11,5.83,30.61,23.09,Clayey,Kharif,Ash gourd
88.99,186.36,17.04,6.81,81.11,29.68,Sandy,Kharif,Chilli
137.66,109.45,76.33,5.38,56.91,22.05,Clayey,Kharif,Cabbage (Hills)
64.3,60.15,117.41,5.2,33.83,27.26,Silty,Kharif,Plains
87.12,36.3,126.99,7.86,34.69,18.09,Silty,Kharif,Snake gourd
133.11,91.31,122.72,6.73,32.73,16.01,Sandy,Kharif,Plains
134.18,196.32,129.0,5.45,44.08,39.99,Sandy,Kharif,Ribbed gourd
98.68,70.97,81.57,6.72,61.3,24.26,Loamy,Kharif,Vegetable cowpea
13.34,120.87,27.15,7.01,74.07,25.92,Silty,Kharif,Dioscorea
70.4,151.16,75.96,7.13,84.01,32.24,Sandy,Kharif,Chilli
12.11,67.16,70.64,5.02,65.9,35.06,Clayey,Rabi,Peas
129.45,136.58,26.66,5.12,82.37,37.53,Clayey,Kharif,Sweet Potato
21.58,108.84,147.92,5.76,72.26,34.7,Clayey,Kharif,Small onion
115.99,56.84,93.65,6.7,36.62,23.96,Clayey,Kharif,Snake gourd
32.52,83.56,112.14,5.91,65.5,26.31,Silty,Rabi,Peas
115.12,171.55,113.81,6.99,75.92,36.54,Silty,Kharif,Capsicum
26.88,14.71,106.78,7.67,58.45,24.44,Clayey,Kharif,Cauliflower (Hills)
149.75,52.48,18.34,5.58,48.72,29.07,Silty,Kharif,Capsicum
132.35,72.68,16.68,7.69,52.89,19.22,Loamy,Kharif,Plains
41.7,58.59,48.82,6.43,82.65,25.91,Silty,Zaid,Watermelon
135.47,180.12,67.23,7.43,62.22,16.14,Silty,Kharif,Bhendi
125.75,140.74,12.94,5.71,75.28,33.09,Clayey,Rabi,Peas
104.29,15.8,138.71,5.59,37.47,32.93,Silty,Kharif,Bhendi
132.51,170.83,10.44,6.27,68.03,28.99,Clayey,Zaid,Pumpkin
33.63,46.58,71.35,5.28,62.94,35.53,Loamy,Kharif,Vegetable cowpea
46.2,24.12,18.76,6.43,55.26,25.54,Sandy,Zaid,Pumpkin
48.23,88.33,29.02,6.75,36.61,21.71,Silty,Kharif,Snake gourd
92.88,120.51,85.01,5.57,52.31,31.17,Clayey,Kharif,Bellar y onion
147.0,46.77,142.28,6.69,41.24,39.83,Clayey,Zaid,Tomato
43.1,166.1,33.99,7.18,57.81,22.97,Clayey,Kharif,Plains
50.32,146.38,64.2,5.71,42.76,19.98,Clayey,Zaid,Watermelon
85.29,80.77,65.73,7.75,51.31,29.32,Clayey,Kharif,Ash gourd
140.2,121.74,91.43,6.92,44.77,33.88,Sandy,Kharif,Chilli
77.72,24.44,45.06,5.48,67.37,16.61,Silty,Rabi,Peas
18.9,84.24,11.89,6.74,73.02,17.24,Sandy,Kharif,Cauliflower (Hills)
69.74,180.51,21.61,6.41,38.02,19.48,Clayey,Kharif,Muskmelon
22.2,152.48,92.66,5.55,58.87,26.85,Silty,Kharif,Bellar y onion
71.03,155.51,56.13,5.76,73.58,27.33,Silty,Kharif,Vegetable cowpea
64.89,177.55,79.97,5.07,76.52,16.76,Clayey,Kharif,Beetroot
76.21,85.26,133.5,5.11,63.92,39.73,Sandy,Kharif,Chilli
52.68,82.44,54.81,7.38,67.45,39.21,Loamy,Kharif,Bottle gourd
45.89,124.43,24.14,5.8,59.35,19.24,Loamy,Kharif,Chow chow
120.01,164.95,48.0,6.83,78.21,15.03,Loamy,Kharif,French beans
53.5,80.7,90.91,5.58,52.46,20.29,Silty,Kharif,Baby corn
79.13,10.02,13.51,6.57,38.78,38.89,Sandy,Kharif,Bhendi
138.63,40.36,37.16,7.04,59.94,33.55,Sandy,Kharif,Plains
146.35,152.3,86.93,6.05,84.19,27.62,Sandy,Kharif,Tapioca (Irrigated crops)
147.02,88.71,125.41,7.06,53.63,39.79,Sandy,Kharif,Snake gourd
68.96,80.11,69.11,6.05,86.39,21.91,Clayey,Kharif,Ash gourd
142.73,129.2,131.81,6.65,40.34,21.94,Loamy,Kharif,Ribbed gourd
131.11,11.56,121.68,6.4,86.21,33.13,Loamy,Kharif,Sweet Potato
123.15,22.66,57.05,5.98,46.05,29.5,Clayey,Kharif,Bottle gourd
111.82,149.27,81.59,6.9,52.7,22.28,Silty,Kharif,Cluster beans
52.16,134.4,15.45,6.62,76.42,24.91,Silty,Kharif,Ash gourd
37.72,156.44,23.69,7.16,30.42,36.18,Clayey,Zaid,Watermelon
67.95,121.45,94.29,6.0,33.05,32.11,Silty,Kharif,Muskmelon
148.54,45.23,95.03,6.97,42.58,19.41,Silty,Zaid,Watermelon
69.35,81.45,50.28,6.53,37.08,24.71,Silty,Kharif,Tinda
64.97,76.38,43.17,5.34,71.88,21.31,Silty,Kharif,Bottle gourd
123.17,64.39,83.31,6.1,52.53,17.11,Loamy,Kharif,Baby corn
55.55,106.48,24.48,5.22,60.89,21.28,Sandy,Kharif,Ribbed gourd
15.93,177.03,12.11,6.49,37.98,29.78,Loamy,Kharif,Dioscorea
126.43,96.46,29.07,6.95,51.84,34.61,Clayey,Kharif,Cluster beans
90.98,76.14,88.99,5.08,78.02,27.03,Loamy,Kharif,Sweet Potato
138.67,65.95,108.95,6.46,68.19,27.92,Silty,Zaid,Cucumber
41.17,175.42,78.83,7.53,83.04,38.71,Loamy,Kharif,Ribbed gourd
141.16,41.06,54.88,5.81,59.71,22.56,Clayey,Kharif,Plains
93.72,197.16,29.11,5.62,76.53,22.25,Clayey,Kharif,Plains
69.77,13.5,56.24,7.5,36.47,31.59,Silty,Kharif,Sweet Potato
60.23,84.5,53.79,6.45,77.68,34.72,Loamy,Kharif,Plains
71.13,96.27,127.88,6.62,53.96,20.56,Clayey,Zaid,Tomato
146.94,162.79,37.1,7.07,77.32,16.65,Silty,Kharif,Chow chow
17.11,164.67,99.71,6.63,55.01,18.05,Sandy,Kharif,Bellar y onion
133.93,80.4,38.28,5.64,30.23,28.48,Loamy,Zaid,Cucumber
128.14,82.73,51.83,7.32,77.7,18.08,Clayey,Kharif,Cauliflower (Hills)
86.45,100.01,36.13,7.58,37.24,18.08,Silty,Kharif,Vegetable cowpea
42.36,167.15,112.35,6.03,62.69,35.43,Loamy,Kharif,Vegetable cowpea
56.79,29.46,61.42,7.79,56.41,18.89,Silty,Kharif,Plains
132.68,148.65,52.72,7.72,78.71,26.41,Clayey,Rabi,Potato
79.68,55.32,132.53,7.76,37.55,25.39,Silty,Kharif,Snake gourd
131.73,133.72,35.83,6.64,79.33,26.05,Sandy,Kharif,Vegetable cowpea
24.27,88.6,62.47,7.33,52.44,30.16,Loamy,Kharif,Tinda
64.81,27.67,41.6,7.64,71.35,18.73,Loamy,Kharif,Colocasia
81.28,11.5,84.14,6.12,70.39,39.54,Sandy,Zaid,Watermelon
